ts,team,p_title,p_final,p_sf,p_qf,p_advance,elo
2026-06-26T19:27:23.235528+00:00,MAR,0.02214,0.05464,0.12232,0.27226,1.00000,1889.1
2026-06-26T19:27:23.235528+00:00,JPN,0.01910,0.04334,0.10386,0.21226,1.00000,1908.8
2026-06-26T19:27:23.235528+00:00,ECU,0.01652,0.04020,0.09552,0.21832,1.00000,1894.9
2026-06-26T19:27:23.235528+00:00,BEL,0.01466,0.03406,0.08060,0.18860,0.88360,1861.9
2026-06-26T19:27:23.235528+00:00,CRO,0.01464,0.03558,0.08088,0.17250,0.86796,1891.2
2026-06-26T19:27:23.235528+00:00,AUT,0.01028,0.02644,0.06260,0.12756,0.87262,1843.5
2026-06-26T19:27:23.235528+00:00,PAR,0.00928,0.02682,0.06760,0.15060,0.99774,1804.2
2026-06-26T19:27:23.235528+00:00,AUS,0.00770,0.02162,0.05890,0.14270,1.00000,1799.4
2026-06-26T19:27:23.235528+00:00,EGY,0.00770,0.02220,0.06470,0.20634,1.00000,1751.0
2026-06-26T19:27:23.235528+00:00,CAN,0.00726,0.02486,0.07006,0.20996,1.00000,1734.2
2026-06-26T19:27:23.235528+00:00,ALG,0.00510,0.01368,0.03690,0.09950,0.66020,1782.1
2026-06-26T19:27:23.235528+00:00,SEN,0.00452,0.01144,0.03026,0.08570,0.52178,1806.3
2026-06-26T19:27:23.235528+00:00,SWE,0.00430,0.01462,0.04312,0.10504,1.00000,1747.9
2026-06-26T19:27:23.235528+00:00,URU,0.00424,0.01208,0.02932,0.06542,0.32236,1841.7
2026-06-26T19:27:23.235528+00:00,CIV,0.00390,0.01204,0.03890,0.10726,1.00000,1754.8
2026-06-26T19:27:23.235528+00:00,IRN,0.00364,0.01136,0.03176,0.09656,0.57308,1764.5
2026-06-26T19:27:23.235528+00:00,BIH,0.00218,0.00870,0.03064,0.13044,1.00000,1638.1
2026-06-26T19:27:23.235528+00:00,KOR,0.00166,0.00826,0.02772,0.10060,0.57752,1675.9
2026-06-26T19:27:23.235528+00:00,RSA,0.00112,0.00554,0.02240,0.09090,1.00000,1577.6
2026-06-26T19:27:23.235528+00:00,COD,0.00096,0.00348,0.01086,0.03940,0.53508,1669.9
2026-06-26T19:27:23.235528+00:00,CPV,0.00090,0.00320,0.01108,0.03922,0.67164,1636.2
2026-06-26T19:27:23.235528+00:00,GHA,0.00072,0.00376,0.01438,0.05538,0.99984,1601.9
2026-06-26T19:27:23.235528+00:00,KSA,0.00024,0.00082,0.00360,0.01430,0.31532,1596.3
2026-06-26T19:27:23.235528+00:00,SCO,0.00016,0.00050,0.00240,0.00850,0.08376,1735.9
2026-06-26T19:27:23.235528+00:00,NZL,0.00002,0.00022,0.00100,0.00600,0.10546,1546.6
2026-06-26T19:27:23.235528+00:00,IRQ,0.00002,0.00004,0.00006,0.00052,0.00790,1580.9
2026-06-26T19:27:23.235528+00:00,CZE,0.00000,0.00000,0.00000,0.00000,0.00000,1638.8
2026-06-26T19:27:23.235528+00:00,QAT,0.00000,0.00000,0.00000,0.00000,0.00000,1404.9
2026-06-26T19:27:23.235528+00:00,HAI,0.00000,0.00000,0.00000,0.00000,0.00000,1509.9
2026-06-26T19:27:23.235528+00:00,TUR,0.00000,0.00000,0.00000,0.00000,0.00000,1839.3
2026-06-26T19:27:23.235528+00:00,CUW,0.00000,0.00000,0.00000,0.00000,0.00000,1438.9
2026-06-26T19:27:23.235528+00:00,TUN,0.00000,0.00000,0.00000,0.00000,0.00000,1547.6
2026-06-26T19:27:23.235528+00:00,JOR,0.00000,0.00000,0.00000,0.00000,0.00000,1620.6
2026-06-26T19:27:23.235528+00:00,UZB,0.00000,0.00002,0.00006,0.00028,0.00416,1667.6
2026-06-26T19:27:23.235528+00:00,PAN,0.00000,0.00000,0.00000,0.00000,0.00000,1653.6
2026-06-26T19:41:51.911149+00:00,ARG,0.16994,0.27292,0.42410,0.62158,1.00000,2150.9
2026-06-26T19:41:51.911149+00:00,ESP,0.12492,0.20772,0.32988,0.44892,1.00000,2128.8
2026-06-26T19:41:51.911149+00:00,FRA,0.11568,0.19740,0.32958,0.49850,1.00000,2096.6
2026-06-26T19:41:51.911149+00:00,COL,0.05910,0.11380,0.20960,0.37762,1.00000,2012.0
2026-06-26T19:41:51.911149+00:00,NED,0.05810,0.11860,0.22080,0.42676,1.00000,1989.7
2026-06-26T19:41:51.911149+00:00,ENG,0.05714,0.11018,0.20768,0.36208,1.00000,2029.3
2026-06-26T19:41:51.911149+00:00,POR,0.04998,0.10188,0.19252,0.35094,1.00000,1987.5
2026-06-26T19:41:51.911149+00:00,BRA,0.04894,0.09446,0.19114,0.33786,1.00000,2013.0
2026-06-26T19:41:51.911149+00:00,NOR,0.03856,0.08180,0.17384,0.32540,1.00000,1960.2
2026-06-26T19:41:51.911149+00:00,MEX,0.03116,0.06988,0.16038,0.34388,1.00000,1926.8
2026-06-26T19:41:51.911149+00:00,GER,0.02966,0.06426,0.13890,0.25642,1.00000,1910.4
2026-06-26T19:41:51.911149+00:00,USA,0.02718,0.06794,0.15456,0.39388,1.00000,1805.2
2026-06-26T19:41:51.911149+00:00,SUI,0.02572,0.05676,0.12114,0.29588,1.00000,1917.7
2026-06-26T19:41:51.911149+00:00,MAR,0.02290,0.05486,0.12048,0.27332,1.00000,1889.1
2026-06-26T19:41:51.911149+00:00,JPN,0.01918,0.04362,0.10374,0.21280,1.00000,1908.8
2026-06-26T19:41:51.911149+00:00,ECU,0.01706,0.04022,0.09378,0.21354,1.00000,1894.9
2026-06-26T19:41:51.911149+00:00,CRO,0.01490,0.03640,0.08138,0.17348,0.86774,1891.2
2026-06-26T19:41:51.911149+00:00,BEL,0.01344,0.03508,0.08140,0.18672,0.88336,1861.9
2026-06-26T19:41:51.911149+00:00,AUT,0.01044,0.02618,0.06410,0.12802,0.86914,1843.5
2026-06-26T19:41:51.911149+00:00,PAR,0.00912,0.02646,0.06808,0.15178,0.99818,1804.2
2026-06-26T19:41:51.911149+00:00,AUS,0.00830,0.02280,0.05908,0.14554,1.00000,1799.4
2026-06-26T19:41:51.911149+00:00,CAN,0.00760,0.02454,0.07042,0.21010,1.00000,1734.2
2026-06-26T19:41:51.911149+00:00,EGY,0.00748,0.02330,0.06674,0.20818,0.99996,1751.0
2026-06-26T19:41:51.911149+00:00,SWE,0.00500,0.01676,0.04496,0.10738,1.00000,1747.9
2026-06-26T19:41:51.911149+00:00,ALG,0.00430,0.01304,0.03638,0.09906,0.66250,1782.1
2026-06-26T19:41:51.911149+00:00,SEN,0.00418,0.01114,0.03102,0.08704,0.52088,1806.3
2026-06-26T19:41:51.911149+00:00,URU,0.00410,0.01218,0.02936,0.06612,0.32210,1841.7
2026-06-26T19:41:51.911149+00:00,CIV,0.00394,0.01196,0.03952,0.10962,1.00000,1754.8
2026-06-26T19:41:51.911149+00:00,IRN,0.00334,0.01112,0.03310,0.09894,0.56988,1764.5
2026-06-26T19:41:51.911149+00:00,BIH,0.00220,0.00792,0.03056,0.12940,1.00000,1638.1
2026-06-26T19:41:51.911149+00:00,KOR,0.00206,0.00804,0.02588,0.10262,0.58332,1675.9
2026-06-26T19:41:51.911149+00:00,GHA,0.00098,0.00368,0.01414,0.05782,0.99962,1601.9
2026-06-26T19:41:51.911149+00:00,RSA,0.00096,0.00484,0.02088,0.08982,1.00000,1577.6
2026-06-26T19:41:51.911149+00:00,CPV,0.00082,0.00334,0.01216,0.04090,0.66800,1636.2
2026-06-26T19:41:51.911149+00:00,COD,0.00082,0.00272,0.01044,0.03736,0.53166,1669.9
2026-06-26T19:41:51.911149+00:00,SCO,0.00052,0.00098,0.00280,0.00852,0.08544,1735.9
2026-06-26T19:41:51.911149+00:00,KSA,0.00020,0.00084,0.00408,0.01534,0.31818,1596.3
2026-06-26T19:41:51.911149+00:00,NZL,0.00006,0.00034,0.00120,0.00590,0.10608,1546.6
2026-06-26T19:41:51.911149+00:00,IRQ,0.00002,0.00004,0.00006,0.00054,0.00920,1580.9
2026-06-26T19:41:51.911149+00:00,CZE,0.00000,0.00000,0.00000,0.00000,0.00000,1638.8
2026-06-26T19:41:51.911149+00:00,QAT,0.00000,0.00000,0.00000,0.00000,0.00000,1404.9
2026-06-26T19:41:51.911149+00:00,HAI,0.00000,0.00000,0.00000,0.00000,0.00000,1509.9
2026-06-26T19:41:51.911149+00:00,TUR,0.00000,0.00000,0.00000,0.00000,0.00000,1839.3
2026-06-26T19:41:51.911149+00:00,CUW,0.00000,0.00000,0.00000,0.00000,0.00000,1438.9
2026-06-26T19:41:51.911149+00:00,TUN,0.00000,0.00000,0.00000,0.00000,0.00000,1547.6
2026-06-26T19:41:51.911149+00:00,JOR,0.00000,0.00000,0.00000,0.00000,0.00000,1620.6
2026-06-26T19:41:51.911149+00:00,UZB,0.00000,0.00000,0.00014,0.00042,0.00476,1667.6
2026-06-26T19:41:51.911149+00:00,PAN,0.00000,0.00000,0.00000,0.00000,0.00000,1653.6
2026-06-26T19:57:09.793419+00:00,ARG,0.17244,0.27534,0.42504,0.62158,1.00000,2150.9
2026-06-26T19:57:09.793419+00:00,ESP,0.12466,0.20946,0.33164,0.45136,1.00000,2128.8
2026-06-26T19:57:09.793419+00:00,FRA,0.11662,0.19936,0.33160,0.49670,1.00000,2096.6
2026-06-26T19:57:09.793419+00:00,ENG,0.05812,0.10866,0.20792,0.36230,1.00000,2029.3
2026-06-26T19:57:09.793419+00:00,NED,0.05798,0.11836,0.21960,0.42694,1.00000,1989.7
2026-06-26T19:57:09.793419+00:00,COL,0.05752,0.11382,0.20934,0.37780,1.00000,2012.0
2026-06-26T19:57:09.793419+00:00,POR,0.05096,0.10138,0.19246,0.35270,1.00000,1987.5
2026-06-26T19:57:09.793419+00:00,BRA,0.05010,0.09394,0.19028,0.33616,1.00000,2013.0
2026-06-26T19:57:09.793419+00:00,NOR,0.03888,0.08412,0.17718,0.33298,1.00000,1960.2
2026-06-26T19:57:09.793419+00:00,MEX,0.03184,0.07166,0.16464,0.34506,1.00000,1926.8
2026-06-26T19:57:09.793419+00:00,GER,0.02664,0.06426,0.13920,0.26016,1.00000,1910.4
2026-06-26T19:57:09.793419+00:00,USA,0.02594,0.06634,0.15252,0.39134,1.00000,1805.2
2026-06-26T19:57:09.793419+00:00,SUI,0.02502,0.05652,0.12072,0.29888,1.00000,1917.7
2026-06-26T19:57:09.793419+00:00,MAR,0.02244,0.05538,0.12204,0.27612,1.00000,1889.1
2026-06-26T19:57:09.793419+00:00,JPN,0.01760,0.04118,0.09872,0.20980,1.00000,1908.8
2026-06-26T19:57:09.793419+00:00,ECU,0.01756,0.04102,0.09674,0.21756,1.00000,1894.9
2026-06-26T19:57:09.793419+00:00,CRO,0.01550,0.03570,0.08036,0.16938,0.86766,1891.2
2026-06-26T19:57:09.793419+00:00,BEL,0.01322,0.03458,0.08090,0.19092,0.88392,1861.9
2026-06-26T19:57:09.793419+00:00,AUT,0.01004,0.02644,0.06340,0.12802,0.87408,1843.5
2026-06-26T19:57:09.793419+00:00,PAR,0.00918,0.02640,0.06902,0.15158,0.99794,1804.2
2026-06-26T19:57:09.793419+00:00,AUS,0.00826,0.02286,0.05972,0.14292,1.00000,1799.4
2026-06-26T19:57:09.793419+00:00,EGY,0.00804,0.02320,0.06516,0.20448,1.00000,1751.0
2026-06-26T19:57:09.793419+00:00,CAN,0.00772,0.02396,0.06954,0.20954,1.00000,1734.2
2026-06-26T19:57:09.793419+00:00,SWE,0.00510,0.01588,0.04392,0.10568,1.00000,1747.9
2026-06-26T19:57:09.793419+00:00,ALG,0.00470,0.01254,0.03594,0.09790,0.66162,1782.1
2026-06-26T19:57:09.793419+00:00,URU,0.00460,0.01152,0.02846,0.06356,0.32362,1841.7
2026-06-26T19:57:09.793419+00:00,SEN,0.00402,0.01140,0.03144,0.08770,0.52178,1806.3
2026-06-26T19:57:09.793419+00:00,IRN,0.00394,0.01190,0.03366,0.10112,0.57372,1764.5
2026-06-26T19:57:09.793419+00:00,CIV,0.00358,0.01102,0.03722,0.10666,1.00000,1754.8
2026-06-26T19:57:09.793419+00:00,BIH,0.00206,0.00838,0.03118,0.13208,1.00000,1638.1
2026-06-26T19:57:09.793419+00:00,KOR,0.00192,0.00732,0.02626,0.10268,0.57924,1675.9
2026-06-26T19:57:09.793419+00:00,RSA,0.00096,0.00440,0.01956,0.08740,1.00000,1577.6
2026-06-26T19:57:09.793419+00:00,GHA,0.00094,0.00396,0.01480,0.05514,0.99950,1601.9
2026-06-26T19:57:09.793419+00:00,CPV,0.00076,0.00276,0.01084,0.03950,0.67200,1636.2
2026-06-26T19:57:09.793419+00:00,COD,0.00064,0.00290,0.01096,0.03760,0.52956,1669.9
2026-06-26T19:57:09.793419+00:00,SCO,0.00028,0.00090,0.00284,0.00820,0.08232,1735.9
2026-06-26T19:57:09.793419+00:00,KSA,0.00016,0.00082,0.00362,0.01416,0.31428,1596.3
2026-06-26T19:57:09.793419+00:00,NZL,0.00004,0.00032,0.00128,0.00532,0.10506,1546.6
2026-06-26T19:57:09.793419+00:00,IRQ,0.00002,0.00004,0.00016,0.00058,0.00926,1580.9
2026-06-26T19:57:09.793419+00:00,CZE,0.00000,0.00000,0.00000,0.00000,0.00000,1638.8
2026-06-26T19:57:09.793419+00:00,QAT,0.00000,0.00000,0.00000,0.00000,0.00000,1404.9
2026-06-26T19:57:09.793419+00:00,HAI,0.00000,0.00000,0.00000,0.00000,0.00000,1509.9
2026-06-26T19:57:09.793419+00:00,TUR,0.00000,0.00000,0.00000,0.00000,0.00000,1839.3
2026-06-26T19:57:09.793419+00:00,CUW,0.00000,0.00000,0.00000,0.00000,0.00000,1438.9
2026-06-26T19:57:09.793419+00:00,TUN,0.00000,0.00000,0.00000,0.00000,0.00000,1547.6
2026-06-26T19:57:09.793419+00:00,JOR,0.00000,0.00000,0.00000,0.00000,0.00000,1620.6
2026-06-26T19:57:09.793419+00:00,UZB,0.00000,0.00000,0.00012,0.00044,0.00444,1667.6
2026-06-26T19:57:09.793419+00:00,PAN,0.00000,0.00000,0.00000,0.00000,0.00000,1653.6
2026-06-26T20:12:57.534704+00:00,ARG,0.16920,0.27196,0.42194,0.61600,1.00000,2150.9
2026-06-26T20:12:57.534704+00:00,ESP,0.12686,0.21152,0.33268,0.45274,0.99998,2128.8
2026-06-26T20:12:57.534704+00:00,FRA,0.11454,0.19742,0.32930,0.49542,1.00000,2096.6
2026-06-26T20:12:57.534704+00:00,COL,0.05922,0.11556,0.20970,0.38036,1.00000,2012.0
2026-06-26T20:12:57.534704+00:00,ENG,0.05784,0.10790,0.20690,0.35918,1.00000,2029.3
2026-06-26T20:12:57.534704+00:00,NED,0.05582,0.11616,0.22032,0.42250,1.00000,1989.7
2026-06-26T20:12:57.534704+00:00,BRA,0.05078,0.09552,0.18894,0.33848,1.00000,2013.0
2026-06-26T20:12:57.534704+00:00,POR,0.04808,0.09790,0.19046,0.34996,1.00000,1987.5
2026-06-26T20:12:57.534704+00:00,NOR,0.04054,0.08410,0.17742,0.33010,1.00000,1960.2
2026-06-26T20:12:57.534704+00:00,MEX,0.03322,0.07334,0.16552,0.34936,1.00000,1926.8
2026-06-26T20:12:57.534704+00:00,GER,0.02702,0.06434,0.13742,0.25860,1.00000,1910.4
2026-06-26T20:12:57.534704+00:00,USA,0.02672,0.06788,0.15392,0.39406,1.00000,1805.2
2026-06-26T20:12:57.534704+00:00,SUI,0.02498,0.05698,0.12234,0.29598,1.00000,1917.7
2026-06-26T20:12:57.534704+00:00,MAR,0.02332,0.05520,0.12218,0.27600,1.00000,1889.1
2026-06-26T20:12:57.534704+00:00,JPN,0.01840,0.04324,0.10162,0.20786,1.00000,1908.8
2026-06-26T20:12:57.534704+00:00,ECU,0.01750,0.03944,0.09426,0.21762,1.00000,1894.9
2026-06-26T20:12:57.534704+00:00,CRO,0.01550,0.03592,0.08058,0.17308,0.86666,1891.2
2026-06-26T20:12:57.534704+00:00,BEL,0.01420,0.03406,0.07976,0.18596,0.88432,1861.9
2026-06-26T20:12:57.534704+00:00,AUT,0.00990,0.02678,0.06304,0.12402,0.87084,1843.5
2026-06-26T20:12:57.534704+00:00,PAR,0.00926,0.02706,0.07040,0.15398,0.99794,1804.2
2026-06-26T20:12:57.534704+00:00,AUS,0.00860,0.02316,0.06030,0.14608,1.00000,1799.4
2026-06-26T20:12:57.534704+00:00,CAN,0.00756,0.02442,0.06980,0.21200,1.00000,1734.2
2026-06-26T20:12:57.534704+00:00,EGY,0.00714,0.02266,0.06526,0.20588,0.99994,1751.0
2026-06-26T20:12:57.534704+00:00,SWE,0.00502,0.01510,0.04338,0.10634,1.00000,1747.9
2026-06-26T20:12:57.534704+00:00,ALG,0.00438,0.01338,0.03732,0.10110,0.66268,1782.1
2026-06-26T20:12:57.534704+00:00,URU,0.00430,0.01170,0.03018,0.06606,0.32342,1841.7
2026-06-26T20:12:57.534704+00:00,CIV,0.00416,0.01214,0.04050,0.10912,1.00000,1754.8
2026-06-26T20:12:57.534704+00:00,IRN,0.00406,0.01144,0.03138,0.09844,0.57006,1764.5
2026-06-26T20:12:57.534704+00:00,SEN,0.00406,0.01140,0.03078,0.08756,0.52138,1806.3
2026-06-26T20:12:57.534704+00:00,KOR,0.00220,0.00784,0.02602,0.10214,0.58046,1675.9
2026-06-26T20:12:57.534704+00:00,BIH,0.00204,0.00824,0.03068,0.13068,1.00000,1638.1
2026-06-26T20:12:57.534704+00:00,RSA,0.00094,0.00542,0.02146,0.08950,1.00000,1577.6
2026-06-26T20:12:57.534704+00:00,GHA,0.00088,0.00334,0.01478,0.05498,0.99968,1601.9
2026-06-26T20:12:57.534704+00:00,COD,0.00066,0.00266,0.01068,0.03798,0.53432,1669.9
2026-06-26T20:12:57.534704+00:00,CPV,0.00058,0.00288,0.01120,0.04214,0.67540,1636.2
2026-06-26T20:12:57.534704+00:00,SCO,0.00028,0.00076,0.00302,0.00880,0.08416,1735.9
2026-06-26T20:12:57.534704+00:00,KSA,0.00020,0.00084,0.00332,0.01374,0.31094,1596.3
2026-06-26T20:12:57.534704+00:00,IRQ,0.00002,0.00002,0.00002,0.00044,0.00816,1580.9
2026-06-26T20:12:57.534704+00:00,UZB,0.00002,0.00004,0.00012,0.00032,0.00412,1667.6
2026-06-26T20:12:57.534704+00:00,CZE,0.00000,0.00000,0.00000,0.00000,0.00000,1638.8
2026-06-26T20:12:57.534704+00:00,QAT,0.00000,0.00000,0.00000,0.00000,0.00000,1404.9
2026-06-26T20:12:57.534704+00:00,HAI,0.00000,0.00000,0.00000,0.00000,0.00000,1509.9
2026-06-26T20:12:57.534704+00:00,TUR,0.00000,0.00000,0.00000,0.00000,0.00000,1839.3
2026-06-26T20:12:57.534704+00:00,CUW,0.00000,0.00000,0.00000,0.00000,0.00000,1438.9
2026-06-26T20:12:57.534704+00:00,TUN,0.00000,0.00000,0.00000,0.00000,0.00000,1547.6
2026-06-26T20:12:57.534704+00:00,NZL,0.00000,0.00028,0.00110,0.00544,0.10554,1546.6
2026-06-26T20:12:57.534704+00:00,JOR,0.00000,0.00000,0.00000,0.00000,0.00000,1620.6
2026-06-26T20:12:57.534704+00:00,PAN,0.00000,0.00000,0.00000,0.00000,0.00000,1653.6
2026-06-26T20:26:52.472439+00:00,ARG,0.17176,0.27362,0.42380,0.61768,1.00000,2150.9
2026-06-26T20:26:52.472439+00:00,ESP,0.12548,0.20966,0.33048,0.45072,1.00000,2128.8
2026-06-26T20:26:52.472439+00:00,FRA,0.11660,0.19914,0.33180,0.49586,1.00000,2096.6
2026-06-26T20:26:52.472439+00:00,COL,0.05808,0.11368,0.21094,0.37788,1.00000,2012.0
2026-06-26T20:26:52.472439+00:00,NED,0.05656,0.11556,0.21672,0.42074,1.00000,1989.7
2026-06-26T20:26:52.472439+00:00,ENG,0.05574,0.10746,0.20702,0.36024,1.00000,2029.3
2026-06-26T20:26:52.472439+00:00,POR,0.04974,0.10070,0.19116,0.35378,1.00000,1987.5
2026-06-26T20:26:52.472439+00:00,BRA,0.04940,0.09656,0.19174,0.33850,1.00000,2013.0
2026-06-26T20:26:52.472439+00:00,NOR,0.03988,0.08424,0.17642,0.33190,1.00000,1960.2
2026-06-26T20:26:52.472439+00:00,MEX,0.03314,0.07144,0.16208,0.34322,1.00000,1926.8
2026-06-26T20:26:52.472439+00:00,GER,0.02842,0.06576,0.13896,0.26040,1.00000,1910.4
2026-06-26T20:26:52.472439+00:00,USA,0.02660,0.06700,0.15734,0.39630,1.00000,1805.2
2026-06-26T20:26:52.472439+00:00,SUI,0.02612,0.05750,0.12328,0.30178,1.00000,1917.7
2026-06-26T20:26:52.472439+00:00,MAR,0.02212,0.05634,0.12320,0.28062,1.00000,1889.1
2026-06-26T20:26:52.472439+00:00,JPN,0.01856,0.04460,0.10272,0.21000,1.00000,1908.8
2026-06-26T20:26:52.472439+00:00,ECU,0.01794,0.04154,0.09670,0.21776,1.00000,1894.9
2026-06-26T20:26:52.472439+00:00,CRO,0.01426,0.03458,0.07976,0.17026,0.86798,1891.2
2026-06-26T20:26:52.472439+00:00,BEL,0.01262,0.03226,0.08084,0.19052,0.88224,1861.9
2026-06-26T20:26:52.472439+00:00,AUT,0.01040,0.02636,0.06432,0.12782,0.87210,1843.5
2026-06-26T20:26:52.472439+00:00,PAR,0.00978,0.02776,0.06840,0.15000,0.99764,1804.2
2026-06-26T20:26:52.472439+00:00,AUS,0.00796,0.02184,0.05942,0.14438,1.00000,1799.4
2026-06-26T20:26:52.472439+00:00,EGY,0.00742,0.02190,0.06358,0.20540,0.99994,1751.0
2026-06-26T20:26:52.472439+00:00,CAN,0.00680,0.02336,0.07000,0.21072,1.00000,1734.2
2026-06-26T20:26:52.472439+00:00,ALG,0.00542,0.01424,0.03670,0.09832,0.66508,1782.1
2026-06-26T20:26:52.472439+00:00,SWE,0.00484,0.01510,0.04326,0.10480,1.00000,1747.9
2026-06-26T20:26:52.472439+00:00,SEN,0.00464,0.01224,0.03186,0.08694,0.52064,1806.3
2026-06-26T20:26:52.472439+00:00,URU,0.00408,0.01104,0.02776,0.06336,0.32198,1841.7
2026-06-26T20:26:52.472439+00:00,CIV,0.00360,0.01138,0.03762,0.10838,1.00000,1754.8
2026-06-26T20:26:52.472439+00:00,IRN,0.00356,0.01058,0.03100,0.09792,0.57104,1764.5
2026-06-26T20:26:52.472439+00:00,BIH,0.00232,0.00858,0.03026,0.12820,1.00000,1638.1
2026-06-26T20:26:52.472439+00:00,KOR,0.00206,0.00744,0.02556,0.10140,0.57920,1675.9
2026-06-26T20:26:52.472439+00:00,RSA,0.00108,0.00472,0.01948,0.08792,1.00000,1577.6
2026-06-26T20:26:52.472439+00:00,CPV,0.00102,0.00340,0.01198,0.04002,0.67312,1636.2
2026-06-26T20:26:52.472439+00:00,GHA,0.00084,0.00364,0.01442,0.05714,0.99964,1601.9
2026-06-26T20:26:52.472439+00:00,COD,0.00078,0.00286,0.01132,0.03942,0.53516,1669.9
2026-06-26T20:26:52.472439+00:00,SCO,0.00022,0.00082,0.00288,0.00828,0.08120,1735.9
2026-06-26T20:26:52.472439+00:00,KSA,0.00014,0.00084,0.00400,0.01508,0.31416,1596.3
2026-06-26T20:26:52.472439+00:00,NZL,0.00002,0.00022,0.00100,0.00542,0.10682,1546.6
2026-06-26T20:26:52.472439+00:00,CZE,0.00000,0.00000,0.00000,0.00000,0.00000,1638.8
2026-06-26T20:26:52.472439+00:00,QAT,0.00000,0.00000,0.00000,0.00000,0.00000,1404.9
2026-06-26T20:26:52.472439+00:00,HAI,0.00000,0.00000,0.00000,0.00000,0.00000,1509.9
2026-06-26T20:26:52.472439+00:00,TUR,0.00000,0.00000,0.00000,0.00000,0.00000,1839.3
2026-06-26T20:26:52.472439+00:00,CUW,0.00000,0.00000,0.00000,0.00000,0.00000,1438.9
2026-06-26T20:26:52.472439+00:00,TUN,0.00000,0.00000,0.00000,0.00000,0.00000,1547.6
2026-06-26T20:26:52.472439+00:00,IRQ,0.00000,0.00002,0.00010,0.00060,0.00824,1580.9
2026-06-26T20:26:52.472439+00:00,JOR,0.00000,0.00000,0.00000,0.00000,0.00000,1620.6
2026-06-26T20:26:52.472439+00:00,UZB,0.00000,0.00002,0.00012,0.00032,0.00382,1667.6
2026-06-26T20:26:52.472439+00:00,PAN,0.00000,0.00000,0.00000,0.00000,0.00000,1653.6
2026-06-26T20:41:51.793455+00:00,ARG,0.17170,0.27232,0.42092,0.61784,1.00000,2150.9
2026-06-26T20:41:51.793455+00:00,ESP,0.12618,0.20986,0.33336,0.45322,1.00000,2128.8
2026-06-26T20:41:51.793455+00:00,FRA,0.11380,0.19866,0.33118,0.49536,1.00000,2096.6
2026-06-26T20:41:51.793455+00:00,COL,0.05922,0.11590,0.21292,0.37968,1.00000,2012.0
2026-06-26T20:41:51.793455+00:00,ENG,0.05752,0.10984,0.21014,0.36470,1.00000,2029.3
2026-06-26T20:41:51.793455+00:00,NED,0.05564,0.11406,0.21792,0.42588,1.00000,1989.7
2026-06-26T20:41:51.793455+00:00,BRA,0.05022,0.09690,0.19498,0.34252,1.00000,2013.0
2026-06-26T20:41:51.793455+00:00,POR,0.04942,0.09988,0.19108,0.34896,1.00000,1987.5
2026-06-26T20:41:51.793455+00:00,NOR,0.04002,0.08296,0.17676,0.33026,1.00000,1960.2
2026-06-26T20:41:51.793455+00:00,MEX,0.03350,0.07238,0.16354,0.34370,1.00000,1926.8
2026-06-26T20:41:51.793455+00:00,GER,0.02830,0.06628,0.13908,0.25898,1.00000,1910.4
2026-06-26T20:41:51.793455+00:00,USA,0.02698,0.06846,0.15518,0.39650,1.00000,1805.2
2026-06-26T20:41:51.793455+00:00,SUI,0.02552,0.05616,0.12286,0.29918,1.00000,1917.7
2026-06-26T20:41:51.793455+00:00,MAR,0.02318,0.05606,0.12082,0.27628,1.00000,1889.1
2026-06-26T20:41:51.793455+00:00,JPN,0.01848,0.04220,0.09958,0.20836,1.00000,1908.8
2026-06-26T20:41:51.793455+00:00,ECU,0.01826,0.03932,0.09226,0.21320,1.00000,1894.9
2026-06-26T20:41:51.793455+00:00,BEL,0.01392,0.03502,0.08160,0.18856,0.88520,1861.9
2026-06-26T20:41:51.793455+00:00,CRO,0.01358,0.03398,0.07916,0.16814,0.86568,1891.2
2026-06-26T20:41:51.793455+00:00,PAR,0.00944,0.02704,0.06842,0.15296,0.99798,1804.2
2026-06-26T20:41:51.793455+00:00,AUT,0.00936,0.02620,0.06498,0.12794,0.87242,1843.5
2026-06-26T20:41:51.793455+00:00,AUS,0.00894,0.02262,0.05994,0.14502,1.00000,1799.4
2026-06-26T20:41:51.793455+00:00,CAN,0.00682,0.02362,0.07038,0.21022,1.00000,1734.2
2026-06-26T20:41:51.793455+00:00,EGY,0.00660,0.02140,0.06292,0.20162,0.99994,1751.0
2026-06-26T20:41:51.793455+00:00,SWE,0.00448,0.01602,0.04432,0.10556,1.00000,1747.9
2026-06-26T20:41:51.793455+00:00,ALG,0.00448,0.01330,0.03622,0.10002,0.66386,1782.1
2026-06-26T20:41:51.793455+00:00,SEN,0.00434,0.01140,0.03060,0.08722,0.51846,1806.3
2026-06-26T20:41:51.793455+00:00,URU,0.00412,0.01150,0.02822,0.06536,0.32152,1841.7
2026-06-26T20:41:51.793455+00:00,IRN,0.00376,0.01138,0.03098,0.09880,0.56960,1764.5
2026-06-26T20:41:51.793455+00:00,CIV,0.00368,0.01166,0.03768,0.10618,1.00000,1754.8
2026-06-26T20:41:51.793455+00:00,KOR,0.00234,0.00870,0.02808,0.10658,0.57928,1675.9
2026-06-26T20:41:51.793455+00:00,BIH,0.00216,0.00828,0.02928,0.12764,1.00000,1638.1
2026-06-26T20:41:51.793455+00:00,RSA,0.00114,0.00514,0.02012,0.08762,1.00000,1577.6
